seq,title,relative_path,url
87,【项目定制优先】基于声学超结构与吸波材料的扫地机核心部件降噪研究,/f/xs/xmsq/view/26ef84e89cf5aeee019d1d990f1f0139,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d1d990f1f0139
88,自动驾驶场景数据挖掘算法研究,/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380dd3,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380dd3
89,我国固体废物污染治理策略研究,/f/xs/xmsq/view/26ef84e79d66ae67019da0523f600ef1,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019da0523f600ef1
90,AI在内容公司中的应用落地,/f/xs/xmsq/view/26ef84e79d66ae67019d80af706d09e4,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d80af706d09e4
91,【项目定制优先】晋中市低空经济示范区高质量发展实践,/f/xs/xmsq/view/26ef84e79d66ae67019db44f864c1931,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019db44f864c1931
92,超大型综合交通枢纽基于绿色低碳理念下的高强钢应用关键技术研究,/f/xs/xmsq/view/26ef84e89d66aec8019d8bcfdeff0765,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d8bcfdeff0765
93,AI驱动的高NA矢量近场衍射计算技术研究,/f/xs/xmsq/view/26ef84e79d66ae67019dc9cc316a2052,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dc9cc316a2052
94,国际一流科技型工程公司企业标准化体系构建及实施路径研究,/f/xs/xmsq/view/26ef84e89d66aec8019d8bcfdeff0771,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d8bcfdeff0771
95,AI 助力硬件开发提效专项,/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380db1,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380db1
96,社区治理中志愿服务的多元参与机制,/f/xs/xmsq/view/26ef84e79d66ae67019dacdf97ea172d,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dacdf97ea172d
97,天然色素菌种库的建立,/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e70ccb,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e70ccb
98,纳米微量元素的制造与检测方法,/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e70ce6,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e70ce6
99,复杂光照场景下小样本高准确率目标识别与分类方法,/f/xs/xmsq/view/26ef84e79cf5ad5f019d56e1961516a6,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d56e1961516a6
100,基于光谱分析的工业生产过程监测技术开发,/f/xs/xmsq/view/26ef84e79d66ae67019d940ad73e0b0f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d940ad73e0b0f
101,建筑智能体可行性发展研究,/f/xs/xmsq/view/26ef84e89d66aec8019d8bcfdeff0768,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d8bcfdeff0768
102,基于中药处方的组方信息与诊断信息的中药处方自动分类与煎煮工艺参数研究,/f/xs/xmsq/view/26ef84e89cf5aeee019d3c91e57e0224,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3c91e57e0224
103,新疆和田地区铸牢中华民族共同体意识典型案例及示范引领研究,/f/xs/xmsq/view/26ef84e79d66ae67019dcd006c302141,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dcd006c302141
104,生态环境部环境规划院党务与人事管理工作实践,/f/xs/xmsq/view/26ef84e79d66ae67019da0523f600ef9,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019da0523f600ef9
105,德阳市老工业基地产业结构优化与绿色转型路径研究,/f/xs/xmsq/view/26ef84e89cf5aeee019d3e352c4d08aa,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3e352c4d08aa
106,基于AI几何识别算法的CAE前处理工作全自动化实现,/f/xs/xmsq/view/26ef84e79cf5ad5f019d56e1961516a8,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d56e1961516a8
107,与科学仪器融合应用研发,/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380de6,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380de6
108,可控核聚变装置主体构件制造技术研究及应用-焊接变形控制方向,/f/xs/xmsq/view/26ef84e89cf5aeee019d3e352c4d0896,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3e352c4d0896
109,航天科普动画IP《星轨探险队》的品牌视觉体系构建与新媒体传播策略研究,/f/xs/xmsq/view/26ef84e79d66ae67019daf5f7e6c181d,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019daf5f7e6c181d
110,基于AI的验证自动化研究,/f/xs/xmsq/view/26ef84e89cf5aeee019d4dd3c2870a9a,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d4dd3c2870a9a
111,月面小型智能灵巧机器人研究,/f/xs/xmsq/view/26ef84e89d66aec8019d9a2366170a0a,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9a2366170a0a
112,湘东区科技成果转化现状、问题与对策调研,/f/xs/xmsq/view/26ef84e79d66ae67019dacdf97ea172f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dacdf97ea172f
113,精密镜片自动翻转工装开发,/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380dd6,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380dd6
114,晋中市煤化工产业招商方向及招商路径研究,/f/xs/xmsq/view/26ef84e79d66ae67019db44f864c193a,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019db44f864c193a
115,基于重组蛋白、多糖、核酸等生物大分子复合小分子药物的抗衰老皮肤和皮下注射剂开发,/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e70ce7,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e70ce7
116,晋中市文化遗产活化利用与文旅产业精准招商路径研究,/f/xs/xmsq/view/26ef84e79d66ae67019db44f864c1939,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019db44f864c1939
117,骨质疏松人工智能辅助管理系统开发,/f/xs/xmsq/view/26ef84e79cf5ad5f019d23e4af46023c,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d23e4af46023c
118,可控核聚变装置关键构件焊接与加工制造技术研究及工程化应用,/f/xs/xmsq/view/26ef84e89cf5aeee019d3e352c4d0891,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3e352c4d0891
119,哈特曼波前法测试材料及膜层吸收,/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380dd9,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380dd9
120,公司战略规划与EV/ESS 市场分析,/f/xs/xmsq/view/26ef84e89d66aec8019d9a3bbb200a5e,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9a3bbb200a5e
121,无冷却风型空预器挠性管板的结构耐温、应力模拟,/f/xs/xmsq/view/26ef84e79d66ae67019d98f949060c84,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d98f949060c84
122,关于政府引导基金投资尽调体系的完善,/f/xs/xmsq/view/26ef84e79cf5ad5f019d23e4af46023f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d23e4af46023f
123,【项目定制优先】一种多连杆机构仿生腿的行走效率优化,/f/xs/xmsq/view/26ef84e79d66ae67019dd75c7d3a4b3b,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dd75c7d3a4b3b
124,用于自动驾驶和具身智能系统的数据闭环系统优化,/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380dcb,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380dcb
125,南湖计算框架,/f/xs/xmsq/view/26ef84e89cf5aeee019d3c91e57d0213,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3c91e57d0213
126,革命文物保护利用研究,/f/xs/xmsq/view/26ef84e79d66ae67019db44f864c1933,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019db44f864c1933
127,“安宁河谷·智汇礼州”西昌市硕博菁英参谋计划——大凉山少数民族地区多民族融合乡镇治理与乡村振兴农文旅发展专项支持行动,/f/xs/xmsq/view/26ef84e79d66ae67019dce2719cc2212,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dce2719cc2212
128,德阳市中小学生心理健康测评量表优化项目,/f/xs/xmsq/view/26ef84e79d66ae67019daf5f7e6c1823,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019daf5f7e6c1823
129,知识产权海外全球布局,/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e70ccc,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e70ccc
130,海纳数据枢纽,/f/xs/xmsq/view/26ef84e89cf5aeee019d3c91e57d020e,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3c91e57d020e
131,文旅集团媒体矩阵建立与新媒体运营推广项目,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3c8388f00780,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3c8388f00780
132,商业运营助理,/f/xs/xmsq/view/26ef84e89d66aec8019d7f6368bb0530,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d7f6368bb0530
133,车内外柔性材料交互研究,/f/xs/xmsq/view/26ef84e79cf5ad5f019d56e19615169f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d56e19615169f
134,基于自然语言处理技术的建筑标准条文自动编制方法与信息更新工具研究,/f/xs/xmsq/view/26ef84e89d66aec8019d8bcfdeff0763,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d8bcfdeff0763
135,祁县谷恋村文化活化与乡村旅游落地体系研发及实践,/f/xs/xmsq/view/26ef84e89cf5aeee019d5272687e0ab2,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d5272687e0ab2
136,【项目定制优先】工业设计大模型关键技术研发与应用,/f/xs/xmsq/view/26ef84e79d66ae67019dbf00ba0d1b4c,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dbf00ba0d1b4c
137,微生物源天然色素筛选与产品开发,/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e70cc9,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e70cc9
138,南湖计算框架,/f/xs/xmsq/view/26ef84e89cf5aeee019d3c91e57e0217,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3c91e57e0217
139,电子机械制动产品研发,/f/xs/xmsq/view/26ef84e89d66aec8019d9a3bbb200a58,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9a3bbb200a58
140,矿山地质鹰眼：基于无人机影像与边缘计算的矿山地质隐患与生态监测系统,/f/xs/xmsq/view/26ef84e89cf5aeee019d5272687e0ac1,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d5272687e0ac1
141,泛下淤组团片区发展，乡村文旅运营,/f/xs/xmsq/view/26ef84e79d66ae67019dacdf97ea1739,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dacdf97ea1739
142,源网荷储优化非线性求解高效算法研究,/f/xs/xmsq/view/26ef84e79d66ae67019da13843500f70,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019da13843500f70
143,镜片温度变化引入双折射调研与建模,/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380dd8,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9c3ce4380dd8
144,便携式SOFC系统设计与优化,/f/xs/xmsq/view/26ef84e89d66aec8019d9af2f4010b00,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9af2f4010b00
145,针对GWP＜150新国标新能源汽车热系统制冷剂研究,/f/xs/xmsq/view/26ef84e79cf5ad5f019d56e1961516a1,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d56e1961516a1
146,新疆和田地区健康大数据、心理健康、公共健康政策等相关的课题 研究工作,/f/xs/xmsq/view/26ef84e79d66ae67019dccffa3bb2119,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dccffa3bb2119
147,集团党建主题活动、基本培训宣传工作,/f/xs/xmsq/view/26ef84e79d66ae67019dacdf97ea171c,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dacdf97ea171c
148,纯国产视频智能化+多模态聚档研究,/f/xs/xmsq/view/26ef84e79d66ae67019d940ad73e0ae6,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d940ad73e0ae6
149,医政和中医管理岗,/f/xs/xmsq/view/26ef84e89d66aec8019d7f6368bb0539,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d7f6368bb0539
150,AI+电子级超细粉体表面改性创新技术研究（改性剂选型、应用评价以及改性剂解析技术等）,/f/xs/xmsq/view/26ef84e79d66ae67019d91dda4cf0ade,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d91dda4cf0ade
151,推动人才校企“双进双选双聘”流动共享,/f/xs/xmsq/view/26ef84e89d66aec8019da4243a230edb,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019da4243a230edb
152,吸尘器吸口形状对噪音影响的实验与仿真研究,/f/xs/xmsq/view/26ef84e89cf5aeee019d1d920a3e0113,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d1d920a3e0113
153,德阳市数字政府建设与AI应用研究,/f/xs/xmsq/view/26ef84e89cf5aeee019d3e352c4d08ac,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3e352c4d08ac
154,面向全固态锂金属电池的硫化物电解质合成与应用研究,/f/xs/xmsq/view/26ef84e89d66aec8019d9a3bbb200a5b,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9a3bbb200a5b
155,易拉罐拉伸机中冲杆的振动及抑制方案研究,/f/xs/xmsq/view/26ef84e89cf5aeee019d1d8ae9f900b6,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d1d8ae9f900b6
156,云境智慧空间AIoT平台项目,/f/xs/xmsq/view/26ef84e89d66aec8019dadcc7ac312eb,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019dadcc7ac312eb
157,光热偏转测量系统建模,/f/xs/xmsq/view/26ef84e79d66ae67019dc9cc316a204c,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dc9cc316a204c
158,先进封装用超细粉体材料性能表征及系统评价技术（如纳米二氧化硅粒径测定方法、电子级氧化铝粉表面羟基含量测定方法开发等）,/f/xs/xmsq/view/26ef84e79d66ae67019d91dda4cf0adc,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d91dda4cf0adc
159,大模型形式化能力监督微调与强化学习研究,/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e70ceb,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e70ceb
160,低成本轻量化视频数采与简易动捕设备设计,/f/xs/xmsq/view/26ef84e79d66ae67019dc84ad9051fe8,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dc84ad9051fe8
